Genename	UniProtID	Length	Hk	genelength
Dmel\CG12824	A8DY57	142	0	802
Ire1	A8JR46	1074	1	7383
kl-3	A8Y5B7	4593	0	226784
Dmel\CG13114	A9UN61	426	0	1613
prom	B7YZQ3	1235	0	12977
CG8446-RE	G2J5Z0	80	0	544
Dmel\CG43232	M9NEV5	50	0	833
Dmel\CG14931	M9PCR1	223	0	1141
Dmel\CG10654	M9PFA9	412	0	2466
pcx	P18490	3413	0	12749
trx	P20659	3726	1	23545
cpb	P48603	276	1	2060
CG32669	P83740	604	0	2384
Pp1-13C	Q05547	302	0	1960
Myo31DF	Q23978	1011	1	14965
PolG1	Q27607	1145	1	3792
noncoding_6153	Q6IGM3	235	0	1244
Dmel\CG42397	Q6ILC6	178	0	705
uno	Q7JQU5	417	0	1692
Dmel\CG7309	Q7KTF1	528	0	2623
Dmel\CG33500	Q7KUG9	88	0	266
CG16933	Q8IPX4	192	0	865
FBgn	Q8IQF3	471	0	1865
t-Grip128	Q8IRA1	975	0	2927
Crg-1	Q8IRT6	114	0	4116
SPR	Q8SWR3	435	0	47356
CG13705-PA	Q8SX23	432	0	1606
BcDNA:LD34214	Q95RF7	63	0	1322
Dmel\CG32452	Q960E9	574	0	2215
Apl	Q9I7R5	1080	0	5278
AstA-R2	Q9NBC8	357	0	7673
onecut	Q9NJB5	1081	0	9094
abs	Q9V3C0	619	1	1994
BG:DS03023.2	Q9V3Z7	484	0	1995
CG3107	Q9V9E3	1034	1	4509
Dmel\CG7789	Q9VAG9	306	1	1193
BEST:LD29228	Q9VB07	330	0	6828
Dmel\CG14260	Q9VB53	249	0	966
Dmel\CG11786	Q9VBZ2	222	0	1086
Dmel\CG7054	Q9VD02	179	1	953
Polr3F	Q9VD25	293	0	1293
BomT3	Q9VD49	117	0	1023
Dmel\CG3308	Q9VDC1	319	1	2739
Dmel\CG18598	Q9VEA7	89	0	424
Dmel\CG10317	Q9VEW0	215	0	1678
VhaPPA1-2	Q9VFE5	212	0	671
Dmel\CG14356	Q9VFM6	151	0	1392
Ravus	Q9VFX8	359	0	1328
CT22687	Q9VG15	712	0	9696
Gnmt	Q9VG42	289	0	1476
anon-WO0118547.426	Q9VHW5	231	1	1879
Dmel\CG15147	Q9VJB9	146	0	635
MET30	Q9VJL9	308	0	1342
Dmel\CG7806	Q9VLP5	1487	1	5612
Dmel\CG13989	Q9VMG6	135	0	909
psd	Q9VMK3	381	1	1864
Dmel\CG2104	Q9VNG7	424	0	2395
Dcps	Q9VNH5	374	1	1456
Dmel\CG11309	Q9VP51	358	0	2873
Cyp309a1	Q9VQD2	506	1	2347
Dmel\CG15429	Q9VQY5	215	0	1059
Vps53	Q9VQY8	887	1	3137
Abca3	Q9VRG4	1714	0	14357
Dmel\CG10472	Q9VRT2	290	0	1538
D19A	Q9VRV5	845	1	3293
mthl6	Q9VS77	480	0	1951
Sbp2	Q9VSH1	313	0	1168
Jarid2	Q9VT00	2351	0	9492
CNMaR	Q9VT27	480	0	15324
Ent3	Q9VU20	668	0	3782
lincRNA.S5087	Q9VUC9	648	0	2806
Dmel\CG7739	Q9VUQ7	596	1	2339
ND-24L	Q9VVF0	238	0	842
Dmel\CG18233	Q9VVQ6	515	0	1877
Naxd	Q9VVW8	300	1	1310
Nup35	Q9VWS2	331	0	1307
Ggt-1	Q9VWT3	579	0	6638
Dmel\CG12994	Q9VX52	67	0	21674
sordd1	Q9VXP1	277	1	2307
Dm	Q9VY08	703	0	8192
Dmel\CG15756	Q9VYC2	298	0	1802
fw	Q9VYR4	1174	0	10999
Ccz1	Q9VZL5	485	1	1712
Cyp4d20	Q9W011	510	0	2189
Hmbs	Q9W0G4	652	1	4526
Aplip1	Q9W0K0	490	0	3022
bgcn	Q9W1I2	1215	0	5651
MED23	Q9W1X7	1439	0	5497
tpr	Q9W2C8	372	0	1574
Dmel\CG10505	Q9W2I5	1312	0	5095
CG1789	Q9W3C0	237	1	983
CG15892	Q9W411	149	0	828
Dmel\CG6067	Q9W452	307	0	2654
Vha100-1	Q9XZ10	855	0	6787
Dmel\CG8851	R9PY49	723	0	2878
Dmel\CG42690	A0A0B4JCU2	137	0	1614
noncoding_17732	A0A0B4K7I1	61	0	833
Dmel\CG43254	A0A0B4KFR9	132	0	598
2mit	A0A0B4KFU1	1155	0	33736
Synd	A0A0B4KH28	495	1	7319
gem-5'utr	A0A384TLR6	59	0	13179
Tsp42Eh	A1Z6T8	231	0	1358
AAF59068	A1Z7G6	429	0	2776
Dmel\CG33199	A1Z7L4	79	1	3405
Dmel\CG13218	A1Z8G1	146	0	522
achi	A1Z916	555	0	3528
Obp50b	A1Z9Q3	238	0	1820
Ir52d	A1ZA17	594	0	1784
cGlr1	A1ZA55	378	0	1561
Dmel\CG13426	A1ZBU4	105	0	472
Dmel\CG34236	A2VEM8	179	0	1160
Ogdh1	A8JNU6	1105	0	13902
Dmel\CG18748	A8JQV1	409	0	1753
Sol1	A8JQY3	695	0	16653
Dmel\CG42505	E1JIJ1	203	0	3687
CG32921-ORFB	E1JIQ7	556	0	5959
lincRNA.110	M9NEZ8	190	0	1011
Srpk79D	M9NGC6	1018	0	10350
Dmel\CG43348	M9PBM9	42	0	512
trn	M9PFH7	751	0	3806
Spc105R	M9PIC9	1960	0	6443
east	O46048	2342	0	13787
Hinfp	O77260	467	0	2474
Inos	O97477	565	1	3952
Mal-A1	P07190	577	0	2240
Galphas	P20354	385	1	4398
Ubc6	P25153	151	1	3927
croc	P32027	508	0	2346
snf	P43332	216	1	1259
comt	P46461	745	1	3467
polo	P52304	576	1	3812
Or22b	P81910	397	0	1560
LysD	P83972	140	0	479
Nelf-E	P92204	280	1	1437
ord	Q24434	479	1	4279
Dmel\CG18449	Q4V3X2	159	0	764
inaF-C	Q6IIF2	140	0	5375
Pex11ab	Q7JZE1	241	1	1008
dmCG14767	Q7KGU6	432	1	5822
obst-H	Q7KUN4	269	0	978
CG13520	Q7KVK5	1298	0	4930
Dmel\CG9692	Q86BI7	382	0	1455
rho-6	Q86BL6	263	0	2895
Dmel\CG32240	Q8I0L0	145	0	765
mRpL35	Q8MS27	178	1	814
CG12163	Q95TA8	86	0	721
frc	Q95YI5	373	1	4254
Dmel\CG18814	Q9I7R3	267	0	1119
Cnb	Q9I7U5	689	0	2697
mRpL4	Q9V3D0	296	1	1073
EG:BACR42I17.2	Q9V3I0	312	1	2969
BG:BACR48E02.3	Q9V458	301	0	1365
PlexA	Q9V491	1945	0	17206
Dmel\CG15561	Q9V9Z8	357	0	1166
Bub3	Q9VAJ2	326	0	1414
Dmel\CG11882	Q9VAN8	263	0	1156
Dmel\CG5934	Q9VB51	135	1	860
tst	Q9VCH8	1197	0	4460
CG3641	Q9VFF2	349	0	2690
mtTFB2	Q9VH38	452	0	1686
loqs	Q9VJY9	465	1	3019
Stard7	Q9VJZ2	425	1	2385
Dmel\CG6180	Q9VK60	257	1	1019
CG4709	Q9VL59	513	0	1851
anon-WO0140519.54	Q9VMP0	486	0	1803
Acsf2	Q9VMR6	593	0	3102
Ssl1	Q9VNP8	438	1	1874
Dmel\CG3698	Q9VPB4	340	0	1134
DSCR3	Q9VPC3	316	0	1293
Dmel\CG5282	Q9VPG0	451	0	1647
Dmel\CG4375	Q9VPV6	169	0	792
BcDNA:RE28658	Q9VRK1	63	0	582
Dmel\CG13674	Q9VSF9	137	0	751
nudE	Q9VT70	317	1	3790
PCID2	Q9VTL1	395	1	1274
Dmel\CG14118	Q9VU24	439	0	2100
Eig71Ea	Q9VUS3	100	0	535
Pop5	Q9VVE0	145	0	637
CT16557	Q9VX67	172	0	1209
Dmel\CG13001	Q9VX94	335	0	1785
Rok	Q9VXE3	1390	1	13402
Dmel\CG12698	Q9VXK3	580	0	2574
Aven	Q9VYK8	294	1	1270
Dmel\CG13722	Q9VZB2	708	0	5804
Ptpmeg	Q9W0R3	974	1	27953
TyrRS-m	Q9W107	464	1	1774
Xxylt	Q9W1D1	458	1	1638
Dmel\CG3906	Q9W1N9	240	0	939
Fib	Q9W1V3	344	1	1816
Dmel\CG4294	Q9W238	1333	1	5262
Dmel\CG1636	Q9W3G7	382	1	3038
dpr14	Q9W3N2	340	0	4582
Dmel\CG14440	Q9W3X1	318	1	2701
Sik2	Q9W532	1398	0	6605
mRpL16	Q9W547	243	1	1226
Dmel\CG43267	A0A0B4K7I9	82	0	406
Dmel\CG43324	A0A0B4K838	66	0	745
shn	A0A0B4KFC0	2587	0	58308
MTA1-like	A0A0B4KG70	922	0	10083
slmb	A0A0B4KHK1	597	0	8233
Dmel\CG13685	A0A0S0WPM5	336	0	3208
Dmel\CG31735	A0A9F2IDH0	362	0	-
pwn	A1Z6W9	1363	0	18234
CG7738	A1Z8H0	104	0	484
Cpr47Ed	A1Z8H5	127	0	727
BP1034	A1Z924	182	0	677
RN-tre	A1Z9K4	571	0	5892
Obp50e	A1Z9Q6	196	0	923
EDTP	A1ZAS8	754	0	12765
Tes	A1ZAT5	816	0	3298
Sfp96F	C4NAP6	33	0	167
Dmel\CG13004	M9NGJ4	217	0	8839
Dmel\CG43394	M9PCI1	948	0	13028
Lip4	M9PCU5	448	0	4206
Dmel\CG17493	M9PGG8	182	1	6231
vtd	O96689	715	0	21474
bap	P22809	382	0	1569
gammaTub23C	P23257	475	1	1967
Doa	P49762	832	1	34699
Gel	Q07171	798	1	5840
Set1	Q5LJZ2	1641	0	7586
Dmel\CG42523	Q6IDD5	184	0	1056
Dmel\CG43244	Q6IGL6	107	0	702
CG34012-RA	Q6ILD8	158	0	685
AsnRS-m	Q7JZR5	460	0	1605
Dmel\CG8531	Q7K0W1	545	1	2294
Dmel\CG33342	Q7KS21	219	0	840
Dmel\CG15269	Q7KT79	587	0	3687
Ppn	Q868Z9	2898	1	19659
Dmel\CG31019	Q8IMH9	659	0	2292
NEST:bs08h12	Q8IPV8	713	0	2425
Strip	Q8IRD5	927	1	6846
Dmel\CG32755	Q8IRR3	315	0	1460
Idgf1	Q8MM24	439	0	1515
Dmel\CG1578	Q8MRI4	901	1	8045
Dmel\CG11069	Q8MRJ2	604	0	2871
anon-WO0118547.230	Q8MSC8	330	0	2120
PGRP-LF	Q8SXQ7	369	0	1880
kipf	Q8T053	434	0	2699
Dmel\CG2127	Q8T8W0	305	0	1694
Ugt305A1	Q9I7T3	583	0	2153
Axud1	Q9U4G5	852	1	4792
Or49a	Q9V6A9	396	0	1359
Mtap	Q9V813	289	1	1520
Cnx99A	Q9VAL7	605	1	4390
CheB98a	Q9VAT5	197	0	799
Jhbp11	Q9VB77	271	0	1687
Ald2	Q9VBF5	364	0	2104
Dmel\CG5886	Q9VBL3	515	1	2357
GH20028p	Q9VCB7	903	0	3048
Dmel\CG5849	Q9VD87	968	0	4326
Calx	Q9VDG5	950	1	37430
Jhbp4	Q9VEZ7	270	0	1334
Acyp2	Q9VF36	102	1	799
maca	Q9VF55	251	0	1018
Dmel\CG10041	Q9VGA5	287	0	1288
CG9393	Q9VHB6	327	1	2090
CAHbeta	Q9VHJ5	255	0	1933
hng2	Q9VHL0	254	0	1259
Dmel\CG7910	Q9VHW0	530	0	2274
e(y)2b	Q9VI60	95	0	792
alpha-Est4	Q9VIC0	541	0	1928
Coq3	Q9VIF3	310	0	1178
CG3430	Q9VM60	605	0	2096
Dmel\CG9021	Q9VML5	316	0	1511
sac	Q9VN30	1079	0	3403
Ipk2	Q9VPR6	309	0	1231
Trf4	Q9VQE6	331	0	1203
Elba1	Q9VR17	363	0	1409
r-cup	Q9VRD3	594	0	2498
Klp64D	Q9VRK9	677	1	2528
Dmel\CG14820	Q9VRZ3	416	0	1898
Acbp3	Q9VS22	84	0	631
melt	Q9VS24	994	0	8558
qm	Q9VS54	338	1	5309
CG5280	Q9VSS7	250	0	1159
nbs	Q9VT40	818	0	2780
Sytbeta	Q9VUJ3	602	0	50282
Msh6	Q9VUM0	1190	0	4329
Nemp	Q9VXD6	454	1	1795
Dmel\CG11655	Q9VXV4	455	0	2080
Dmel\CG9123	Q9VXW4	434	0	1744
BcDNA:RE11532	Q9VZ02	182	0	798
CG18465	Q9VZ91	99	0	457
AhcyL1	Q9VZX9	521	1	3859
Start1	Q9W145	583	1	3117
PPO3	Q9W1V6	683	0	2414
tous	Q9W235	1171	0	4042
Dmel\CG12155	Q9W3Q2	555	1	2974
BcDNA:AT19932	Q9W3Y8	266	0	1356
Dmel\CG4041	Q9W4F8	819	1	3167
tyf	Q9W4M7	1911	1	12996
EG:BACR19J1.3	Q9W5D6	469	1	2345
Nost	X2JAX8	1330	0	24370
PICK1	X2JDZ1	577	0	3884
Dmel\CG44102	A0A0B4KED2	293	0	11955
5-HT2B	A0A0B4KFU6	947	0	51791
Dmel\CG41242	A0A0C4DHN0	160	0	545
mIF3	A0A384ZD34	341	0	1559
Dmel\CG1344	A1Z6G6	683	1	3102
Dmel\CG12923	A1Z815	323	0	1837
Obp46a	A1Z875	198	0	851
Tmem18	A1Z903	151	0	870
DJ-1alpha	A1Z9J4	217	0	843
Dmel\CG14500	A1ZB48	190	0	676
NijC	A8JQY7	138	0	2250
Dmel\CG42379	B7YZN6	84	0	2375
Dmel\CG42305	B7YZX3	48	0	1293
Dmel\CG7706	E2QCZ5	726	0	2503
Dmel\CG42655	M9MSL9	154	0	741
stai	M9NEA1	381	0	24276
kri	M9PHI7	261	0	1255
CG14192	M9PI06	414	0	3857
H2.0	P10035	418	0	6343
Prosalpha6	P12881	279	1	1195
sev	P13368	2554	0	14858
janB	P20349	140	0	744
Hsf	P22813	691	1	4331
Sox14	P40656	669	0	6376
Vha26	P54611	226	1	3593
Mitofilin	P91928	739	1	3830
Muted	Q0KI28	160	0	1960
CalpA	Q11002	828	1	5451
amn	Q24049	180	0	3952
BP1079	Q6IGP4	161	0	628
Dmel\CG43138	Q6IIJ8	113	0	492
Dmel\CG43095	Q6IJE6	146	0	614
Dmel\CG34199	Q6IM52	192	0	750
Dmel\CG14591	Q7JRB2	332	0	4090
Coop	Q7JUZ9	358	1	1753
wash	Q7JW27	499	1	1880
Tsp42Ei	Q7JZW3	229	0	1824
C15	Q7KS72	339	0	12828
HDC02577	Q7KT82	192	0	959
NEST:bs16a07	Q8ING2	844	0	2703
CG9332	Q8INU6	327	0	1597
Dmel\CG31548	Q8IPP8	256	0	951
CG15407	Q8IPZ9	467	0	2400
obst-I	Q8IRF4	219	0	732
MFS14	Q8MRP7	497	1	6752
Dmel\CG12003	Q8MSA5	456	0	2410
ArgRS-m	Q8SXK2	594	0	3105
shrb	Q8T0Q4	226	1	1768
BcDNA:SD02419	Q8T3J1	391	0	1449
BcDNA:AT18358	Q8T975	139	0	601
Or45b	Q9V589	396	0	1470
Cyp6a20	Q9V773	501	0	1928
galla-1	Q9V968	218	1	2859
CDase	Q9VA70	704	1	6215
Dmel\CG14518	Q9VAR2	179	0	1188
ND-49L	Q9VBR4	523	0	1749
Dmel\CG18528	Q9VC87	493	0	2049
Dmel\CG7031	Q9VCT7	475	0	2999
Dmel\CG14861	Q9VFE1	364	0	1264
Noc2	Q9VIF0	766	0	2449
Nthl1	Q9VIH0	388	0	1541
Cen	Q9VIK6	790	1	2925
Dmel\CG10700	Q9VJ03	539	0	1752
Sgt	Q9VJD4	331	1	3170
Ugt37D1	Q9VJH8	543	0	2559
NimC3	Q9VJU2	224	0	851
Dmel\CG10859	Q9VJY4	627	0	2272
Dmel\CG4382	Q9VLA3	580	0	1992
CatB	Q9VLI6	506	0	1955
Dmel\CG5973	Q9VM11	311	1	8390
Dmel\CG14561	Q9VNW2	194	0	1309
Mkrn1	Q9VP20	386	1	3754
Dmel\CG10581	Q9VP84	189	0	649
Dmel\CG15353	Q9VQ65	53	0	430
Dmel\CG11929	Q9VR18	919	0	4555
CG3251	Q9VR20	495	0	1737
CG6645	Q9VT79	496	0	2176
retinin	Q9VV36	191	0	856
Dmel\CG13724	Q9VVF1	550	0	1652
Dmel\CG5103	Q9VVP4	623	0	2137
wnd	Q9VW24	977	0	11377
zld	Q9VWC6	1596	0	17083
Dmel\CG7326	Q9VWP0	482	0	2579
AnxB11	Q9VXG4	511	0	5307
Dmel\CG9030	Q9VXZ7	210	0	977
Clic	Q9VY78	260	1	9336
Dmel\CG15198	Q9VZ12	122	0	649
Dmel\CG12766	Q9VZK8	320	0	1501
R5_2R:20832201..20832579	Q9W0Y0	205	0	1809
SP159	Q9W0Z7	249	0	1206
Dmel\CG17658	Q9W1H2	478	0	1934
ppk9	Q9W2B5	599	0	6491
Or9a	Q9W2U9	392	0	1490
CG15250	Q9W2Z9	208	0	10790
Hex-A	Q9W330	541	1	4138
fh	Q9W385	190	1	991
CG7267	Q9W398	146	0	8181
CHES-1-like	Q9W3Q5	1268	1	27047
Dmel\CG14422	Q9W4U5	294	0	1183
RhoGAP19D	X2JEI9	2206	0	40739
Dmel\CG42759	A0A0B4JD83	70	0	413
Gfrl	A0A0B4K7J4	1279	0	106130
Dmel\CG44227	A0A0B4KFD0	53	0	383
Kat60	A0A0B4KFL3	605	0	4920
Dmel\CG1648	A1Z7Z4	232	0	9079
Dmel\CG18004	A1Z8D5	297	0	1356
fidipidine	A1ZAC7	595	1	2335
GstE7	A1ZB72	223	1	764
Dmel\CG15109	A1ZBG4	389	0	1644
Kank	A8DYE0	1339	0	26950
CG12949	A8JPF3	511	0	3490
Ir60d	B7YZQ6	574	0	1724
Dmel\CG17732	M9MS64	790	0	2506
Dmel\CG43255	M9NEB4	135	0	489
BcDNA:RH61817	M9NEC4	241	0	19416
Dmel\CG31710	M9PCH5	123	0	3512
CadN	O15943	3097	0	131287
Rab10	O15971	204	1	3353
eEF1beta	O96827	222	1	1058
cib	O97428	129	1	4868
InR	P09208	2144	0	49073
norpA	P13217	1095	0	42782
inaC	P13677	700	0	3040
slp1	P32030	322	0	1424
sta	P38979	270	1	1616
Mef2	P40791	540	1	45362
Dmel\CG30345	Q1EC10	496	0	3203
bs	Q24535	449	0	33612
BG642163	Q3HKQ0	415	1	1576
anon-EST:fe2A9	Q59DP4	663	0	7217
Mal-A5	Q5U124	630	1	2339
SIFa	Q6IGX9	72	0	577
BP1086	Q6ILA6	235	0	2392
CG6183	Q7JWE2	278	0	2164
MrgBP	Q7K003	201	1	809
SMC2	Q7KK96	1179	0	4032
Cyp12d1-d	Q7KR10	521	0	1989
SIP3	Q7KVW9	346	0	1199
Gfat1	Q7PLC7	694	1	11440
l(3)72Dp	Q8IQM9	373	0	2859
Vps51	Q8MSY4	740	1	2713
Hph	Q8SX21	478	1	12470
Dmel\CG17440	Q8T3Y1	366	0	1487
ERR	Q8WS79	496	1	3310
Nasp	Q9I7K6	492	1	6306
CAH1	Q9V396	270	0	6368
glu	Q9V3A7	1409	0	4771
Dmel\CG17841	Q9V3S7	429	1	16131
RecQ5	Q9V433	1058	0	3917
yellow-h	Q9V4C0	463	0	2506
myo	Q9V4F4	598	1	5369
Dmel\CG3651	Q9V9N9	770	1	5276
mRpS18C	Q9VA81	140	1	582
CG31063	Q9VB64	212	0	1491
PQBP1	Q9VBY6	231	1	927
fit	Q9VD66	121	0	530
Dmel\CG6656	Q9VD68	395	1	2495
Dmel\CG7342	Q9VDV9	540	0	3100
bor	Q9VEX6	604	1	2760
Dmel\CG8526	Q9VH61	605	0	2181
Dmel\CG11983	Q9VHI6	421	0	1953
TMEM216	Q9VHN0	136	1	5077
Dmel\CG9316	Q9VIK3	448	0	2342
Ugt36D1	Q9VJ46	519	1	3168
kek1	Q9VK54	880	0	5787
bs34f02.y1	Q9VKH4	174	0	1017
CG4364	Q9VL96	627	1	2350
Rcd-1r	Q9VLF2	290	0	1183
Spn28Dc	Q9VLU4	536	1	2662
Dmel\CG31637	Q9VMC3	486	1	28349
nompC	Q9VMR4	1761	0	19560
Dmel\CG12768	Q9VNP4	429	0	13041
Pss	Q9VPD3	498	1	3734
Dmel\CG11601	Q9VPM9	275	1	1599
RFeSP	Q9VQ29	230	1	1731
CG9662	Q9VQP9	149	1	905
Dmel\CG6709	Q9VT66	117	0	1555
Syx13	Q9VU45	284	1	2460
Dmel\CG17687	Q9VU57	1594	0	5907
Best3	Q9VUM7	535	0	1870
Krn	Q9VVJ6	217	1	4718
Dmel\CG4174	Q9VVQ4	473	0	17793
Acp76A	Q9VVW1	386	0	1269
Pex23	Q9VWB0	1350	1	5012
Dmel\CG12204	Q9VWH9	323	0	1109
Dmel\CG8675	Q9VX62	234	1	1130
Dmel\CG12481	Q9VY59	120	0	588
MnM	Q9VZT8	1443	0	5763
miple1	Q9W0S5	185	1	3037
Samtor	Q9W138	302	1	1098
Dmel\CG9861	Q9W1S3	898	0	3086
BTBD9	Q9W2S3	722	1	3617
Ykt6	Q9W3M8	199	1	1557
Dmel\CG3842	Q9W404	406	1	5969
i7	Q9W4E8	1281	0	13741
Dmel\CG2938	Q9W4P0	862	1	4469
Myc	Q9W4S7	717	0	18538
Pph13	Q9XZU0	357	0	2063
Jhbp14	Q9Y143	262	0	2803
CG9167	X2J761	83	0	5086
Hcs	A0A0B4LGM5	1047	0	10494
CG6424-5'utr	A0A384SX97	15	0	16011
Dmel\CG34267	A1A6X5	77	0	437
Dmel\CG17994	A1Z6K9	504	0	2249
Dmel\CG33919	A1Z6L8	191	0	745
AIMP1	A1Z7K8	323	1	1091
Prp8	A1Z8U0	2396	0	8740
Dmel\CG8850	A1Z8V9	629	0	3493
Dmel\CG30062	A1Z9D5	171	0	609
ATPW	A1ZAA9	203	1	983
Dmel\CG34323	A2VEV2	112	0	826
CG13498	A8DYL2	952	0	52491
ens	A8JNK1	1241	0	11643
stv	A8JNS4	635	0	5974
Dmel\CG17707	A8JUS7	990	0	5695
lectin-22C	B7YZU7	263	0	856
Rnf146	B7Z078	448	0	5609
clone	B7Z0I8	3441	0	11383
noncoding_5956	B8A407	44	0	2714
twz	D5SHR0	367	0	15789
Pvr	E1JHB7	1577	0	18898
NimB1	M9PFV3	403	0	1581
Chd3	O16102	892	0	3065
vilya	O76908	237	0	890
Ip259	O76994	259	1	1258
Acp26Ab	P10334	90	0	564
Zw	P12646	524	1	5101
E(spl)m5-HLH	P13096	178	0	881
dsx	P23023	549	0	43085
dsh	P51140	623	1	2843
side-III	Q0KIB0	1689	0	96690
Ost48	Q24319	449	1	1586
NEST:bs05b09	Q4ABK3	63	0	992
Dmel\CG2816	Q4V4A5	84	0	594
Tom6	Q6IGW6	52	1	405
Dmel\CG34288	Q6IJF3	59	0	500
Sans	Q7JQL2	516	0	3521
atos	Q7JXG9	1297	1	21462
Dmel\CG8298	Q7JY99	596	1	3219
CG7489	Q7KUM2	119	0	435
CG30010	Q8MKL1	167	0	1012
dSLC5A3	Q8SWV5	587	0	2846
Mayo	Q8SZ78	802	0	2829
Vajk2	Q8SZM2	270	0	2133
ebi	Q95RJ9	700	1	3469
ScsbetaA	Q95U38	503	1	4303
LP05416	Q9V3U5	287	0	1047
Cyp9h1	Q9V6H1	518	0	1745
Debcl	Q9V9C8	300	1	4188
PH4alphaNE1	Q9VA64	537	0	3575
Prtl99C	Q9VAF7	201	0	1497
T48	Q9VBA5	419	0	29263
pncr007:3R	Q9VBF3	62	0	407
CG6073	Q9VBG6	369	0	1789
CT29612	Q9VBS4	414	0	1650
Atg6	Q9VCE1	422	1	1602
eIF3d1	Q9VCK0	560	1	2278
Dmel\CG6688	Q9VCS4	424	0	3063
Mettl4	Q9VER8	359	0	1176
yrt	Q9VFU8	972	1	6117
Dmel\CG14377	Q9VFV5	105	0	748
Dmel\CG16904	Q9VH57	262	0	1051
DCTN6-p27	Q9VIZ1	185	1	774
Dmel\CG4988	Q9VKF7	368	0	1303
152078_at	Q9VMC6	419	0	1558
Dmel\CG14657	Q9VN63	444	1	3452
CG2182	Q9VNG1	671	1	3676
Obp83ef	Q9VNL2	245	0	1392
Dmel\CG14342	Q9VPZ2	141	0	1035
gi7295901	Q9VQH3	634	0	1960
Dmel\CG1631	Q9VR84	183	0	1236
Txl	Q9VRP3	287	1	1238
Dmel\CG6628	Q9VT84	277	0	1214
Dmel\CG10907	Q9VTN7	502	0	1904
Prosbeta2	Q9VUJ1	272	1	1368
Dmel\CG13075	Q9VUX8	339	0	1271
Mip	Q9VVF7	211	0	4719
Gbs-76A	Q9VVY3	681	1	11402
Oat	Q9VW26	431	1	2571
obst-F	Q9VW89	326	0	1195
SkpC	Q9VWC4	158	0	628
Dmel\CG14205	Q9VWG4	713	0	2939
tgy	Q9VWM1	373	0	2313
Dmel\CG7135	Q9VWY5	417	0	1740
Dmel\CG13002	Q9VX96	212	0	827
BcDNA:RE49992	Q9VY30	147	0	1105
Cyp311a1	Q9VYQ7	483	0	1711
SA2	Q9W0F4	973	0	3536
anon-WO0140519.53	Q9W0I3	332	0	3974
St1	Q9W1L8	338	0	1329
Gr59f	Q9W1N5	406	0	1375
Dmel\CG13532	Q9W1Y4	263	0	3237
Dmel\CG15673	Q9W2F5	204	0	4678
Dmel\CG9394	Q9W2L6	679	0	2311
Gr8a	Q9W367	385	0	1690
Dmel\CG4615	Q9W3S5	313	1	3722
sov	Q9W3W6	3313	1	14390
schlank	Q9W423	400	1	9560
coa8	Q9W549	176	1	1150
Mybbp1A	Q9W5E4	1133	0	3860
pre-mod(mdg4)-Y	A0A0B4JDB3	97	0	2670
tmod	A0A0B4K6N4	567	0	46298
Dmel\CG44038	A0A0B4KGD2	50	0	261
MICU3	A0A0B4KHF1	524	0	7092
ORE-16	A0A0B4LF70	509	0	21024
pre-mod(mdg4)-E	A0A0B4LHQ9	200	0	2520
wdb	A0A6F7R657	709	0	20566
SP67	A1Z7M5	389	0	2827
lectin-46Ca	A1Z7Z6	328	0	1235
Dmel\CG13228	A1Z8G2	135	0	470
CG15703	A1ZAC8	1630	0	5541
jtb	A1ZAG1	233	0	939
Dmel\CG5773	A1ZB19	127	1	1448
Polr3K	A1ZBX4	108	0	1319
Cdep	A8JQT5	4273	0	35024
Dmel\CG10283	E1JHK9	746	0	11549
SCAR	F2FB81	674	1	5623
spict	M9PD12	393	0	1958
Dmel\CG2278	M9PGY6	655	0	4433
Hk	M9PHI0	887	0	30138
Alas	O18680	539	1	1985
His3	P02299	136	0	528
l(1)sc	P09774	257	0	1096
uzip	P10379	488	1	19675
Dif	P98149	667	0	19913
Hr39	Q05192	808	1	22425
ITP	Q0E8W5	119	0	21540
side-VI	Q0KI85	1087	0	77794
Dmel\CG33764	Q2MGL5	180	0	714
Acp53C14c	Q6IGA4	124	0	719
CG34328-RA	Q6II68	133	0	496
Dmel\CG13186	Q7JWU2	143	0	781
IPP	Q7K161	357	1	2050
Dmel\CG6984	Q7K1C3	285	0	1086
Dmel\CG8441	Q7K1V1	253	0	1384
Alp6	Q7K3X8	515	0	2233
AQP	Q7KY01	276	0	2091
lt	Q7PL76	841	1	18340
ham	Q8I7Z8	990	0	30032
BcDNA:AT31683	Q8IMS5	680	0	3424
Dmel\CG32679	Q8IRL3	254	0	1070
CG7096	Q8MSJ6	258	0	995
pho	Q8ST83	520	1	9159
CG33169	Q8SY72	58	1	632
Tcs1	Q8SYJ9	248	0	1319
Dmel\CG13088	Q8T4E7	401	0	1565
Spf30	Q95RI7	243	0	1666
lgs	Q961D9	1469	1	6954
RpL41	Q962S2	25	1	519
Syt4	Q9U6P7	474	0	4744
SP193	Q9V3J7	254	0	880
bc10	Q9V3L0	79	1	1534
Tektin-A	Q9V3M9	585	0	2324
Acp36DE	Q9V3R1	912	0	2981
scra	Q9V4P1	1239	0	5123
Dmel\CG14257	Q9VB83	547	0	6948
Dmel\CG14354	Q9VBL8	298	0	1095
Spase22-23	Q9VCA9	179	1	1693
Nepl13	Q9VCU3	741	0	2266
Dmel\CG4465	Q9VDS2	577	0	1971
Dmel\CG14280	Q9VDY3	555	0	3355
Cpsf73	Q9VE51	684	1	2431
